Year,State,County,Ownership,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
2025,Kansas,"Finney County",Federal Government,9,88,94,93,"1,955,691","1,641",0.23,0.29
2025,Kansas,"Ford County",Federal Government,14,161,163,158,"3,454,364","1,654",0.45,0.57
2025,Kansas,"Franklin County",Federal Government,13,66,67,71,"1,211,343","1,370",0.37,0.36
2025,Kansas,"Geary County",Federal Government,20,"2,626","2,594","2,603","47,361,144","1,397",10.63,11.48
2025,Kansas,"Gove County",Federal Government,6,13,14,10,"175,536","1,095",0.45,0.52
2025,Kansas,"Graham County",Federal Government,6,21,19,20,"375,008","1,442",1.31,1.57
2025,Kansas,"Grant County",Federal Government,4,11,11,11,"209,032","1,462",0.21,0.24
2025,Kansas,"Gray County",Federal Government,8,20,17,20,"294,012","1,190",0.34,0.29
2025,Kansas,"Greeley County",Federal Government,3,6,6,10,"117,639","1,234",0.82,0.69
2025,Kansas,"Greenwood County",Federal Government,12,39,36,36,"428,760",891,1.22,1.15
2025,Kansas,"Hamilton County",Federal Government,5,11,10,9,"155,656","1,197",0.31,0.33
2025,Kansas,"Harper County",Federal Government,8,26,26,26,"381,621","1,129",0.54,0.5
2025,Kansas,"Harvey County",Federal Government,10,67,64,63,"1,074,056","1,278",0.23,0.26
2025,Kansas,"Haskell County",Federal Government,5,10,10,11,"217,752","1,621",0.32,0.39
2025,Kansas,"Hodgeman County",Federal Government,5,14,12,15,"191,188","1,076",1.3,1.16
2025,Kansas,"Jackson County",Federal Government,13,50,48,49,"786,295","1,234",0.57,0.61
2025,Kansas,"Jefferson County",Federal Government,12,68,64,64,"999,630","1,177",0.84,0.67
2025,Kansas,"Jewell County",Federal Government,10,27,25,24,"272,524",828,1.77,1.67
2025,Kansas,"Johnson County",Federal Government,50,"3,203","3,216","3,217","92,733,435","2,221",0.45,0.48
2025,Kansas,"Kearny County",Federal Government,4,12,9,11,"132,733",957,0.36,0.26
2025,Kansas,"Kingman County",Federal Government,10,40,38,38,"553,579","1,101",0.73,0.68
2025,Kansas,"Kiowa County",Federal Government,5,7,7,11,"114,762","1,059",0.51,0.44
2025,Kansas,"Labette County",Federal Government,13,80,85,85,"1,594,274","1,472",0.51,0.6
2025,Kansas,"Lane County",Federal Government,4,11,6,5,"117,305","1,230",0.43,0.66
2025,Kansas,"Leavenworth County",Federal Government,37,"4,209","4,181","4,192","98,244,061","1,802",9.99,11.96
2025,Kansas,"Lincoln County",Federal Government,8,29,27,31,"373,065",990,1.81,1.57
2025,Kansas,"Linn County",Federal Government,9,36,32,38,"561,703","1,223",0.92,0.81
2025,Kansas,"Logan County",Federal Government,6,17,16,13,"299,595","1,503",0.53,0.9
2025,Kansas,"Lyon County",Federal Government,14,96,92,93,"1,754,433","1,441",0.33,0.37
2025,Kansas,"McPherson County",Federal Government,13,81,80,78,"1,505,073","1,453",0.24,0.22
2025,Kansas,"Marion County",Federal Government,13,55,55,53,"870,963","1,233",0.75,0.93
2025,Kansas,"Marshall County",Federal Government,14,48,47,46,"678,899","1,111",0.56,0.51
2025,Kansas,"Meade County",Federal Government,6,12,16,12,"209,325","1,208",0.39,0.38
2025,Kansas,"Miami County",Federal Government,12,76,73,77,"1,645,513","1,680",0.44,0.54
2025,Kansas,"Mitchell County",Federal Government,8,32,31,31,"455,230","1,118",0.53,0.5
2025,Kansas,"Montgomery County",Federal Government,16,102,97,99,"1,683,317","1,304",0.36,0.37
2025,Kansas,"Morris County",Federal Government,9,35,28,32,"477,327","1,159",1.06,1.18
2025,Kansas,"Morton County",Federal Government,6,14,14,18,"236,340","1,186",1.28,1.11
2025,Kansas,"Nemaha County",Federal Government,11,47,48,49,"693,229","1,111",0.45,0.38
2025,Kansas,"Neosho County",Federal Government,10,49,52,48,"835,242","1,294",0.39,0.43
2025,Kansas,"Ness County",Federal Government,9,25,25,25,"364,022","1,120",1.2,1.12
2025,Kansas,"Norton County",Federal Government,5,16,16,18,"228,799","1,056",0.41,0.32
2025,Kansas,"Osage County",Federal Government,11,65,61,60,"1,086,760","1,348",1.08,1.56
2025,Kansas,"Osborne County",Federal Government,8,23,21,21,"335,130","1,190",0.88,1.07
2025,Kansas,"Ottawa County",Federal Government,6,16,14,15,"262,722","1,347",0.62,0.85
2025,Kansas,"Pawnee County",Federal Government,8,34,30,32,"427,966","1,029",0.65,0.49
2025,Kansas,"Phillips County",Federal Government,9,35,37,37,"513,143","1,086",0.87,0.77
2025,Kansas,"Pottawatomie County",Federal Government,11,52,49,53,"951,791","1,426",0.27,0.29
2025,Kansas,"Pratt County",Federal Government,6,31,28,29,"497,712","1,305",0.33,0.35
2025,Kansas,"Rawlins County",Federal Government,5,13,15,16,"198,820","1,043",0.85,0.74
2025,Kansas,"Reno County",Federal Government,19,162,159,159,"3,289,057","1,581",0.31,0.37
2025,Kansas,"Republic County",Federal Government,10,31,29,31,"442,574","1,122",0.86,0.89
2025,Kansas,"Rice County",Federal Government,12,45,40,39,"585,180","1,089",0.52,0.51
2025,Kansas,"Riley County",Federal Government,20,901,875,874,"20,141,891","1,754",1.48,1.94
2025,Kansas,"Rooks County",Federal Government,8,29,30,33,"444,942","1,116",0.96,0.87
2025,Kansas,"Rush County",Federal Government,8,25,24,23,"367,082","1,177",1.16,1.29
2025,Kansas,"Russell County",Federal Government,10,24,26,30,"404,937","1,168",0.64,0.58
2025,Kansas,"Saline County",Federal Government,14,253,245,246,"5,574,656","1,729",0.42,0.57
2025,Kansas,"Scott County",Federal Government,4,22,18,16,"243,382","1,003",0.4,0.35
2025,Kansas,"Sedgwick County",Federal Government,74,"4,982","4,919","4,917","115,633,981","1,801",0.96,1.07
2025,Kansas,"Seward County",Federal Government,7,61,64,66,"1,260,813","1,523",0.31,0.34
2025,Kansas,"Shawnee County",Federal Government,43,"2,988","2,974","2,962","74,008,728","1,914",1.51,1.77
2025,Kansas,"Sheridan County",Federal Government,5,11,13,10,"173,041","1,174",0.51,0.56
2025,Kansas,"Sherman County",Federal Government,7,39,39,41,"892,888","1,732",0.92,1.39
2025,Kansas,"Smith County",Federal Government,8,30,26,29,"430,912","1,170",1.12,1.17
2025,Kansas,"Stafford County",Federal Government,5,35,36,34,"592,161","1,301",1.5,1.79
2025,Kansas,"Stanton County",Federal Government,5,10,9,10,"96,096",765,0.78,0.51
2025,Kansas,"Stevens County",Federal Government,6,22,21,20,"338,486","1,240",0.49,0.46
2025,Kansas,"Sumner County",Federal Government,16,72,69,70,"1,107,641","1,211",0.56,0.61
2025,Kansas,"Thomas County",Federal Government,5,21,21,22,"408,708","1,474",0.28,0.33
2025,Kansas,"Trego County",Federal Government,5,18,15,13,"181,286",909,0.66,0.64
2025,Kansas,"Wabaunsee County",Federal Government,8,18,15,18,"231,443","1,047",0.66,0.63
2025,Kansas,"Wallace County",Federal Government,4,7,7,11,"92,572",855,1.14,0.86
2025,Kansas,"Washington County",Federal Government,14,39,34,34,"463,393",999,0.88,0.91
2025,Kansas,"Wichita County",Federal Government,5,17,16,16,"256,937","1,210",1.04,1.03
2025,Kansas,"Wilson County",Federal Government,7,40,36,38,"447,226",905,0.67,0.51
2025,Kansas,"Woodson County",Federal Government,3,12,11,11,"170,939","1,160",0.82,1
2025,Kansas,"Wyandotte County",Federal Government,27,"1,307","1,299","1,297","33,426,456","1,976",0.71,0.81
2025,Kansas,"Unknown Or Undefined",Federal Government,73,"2,052","2,037","2,015","53,994,898","2,041",4.94,3.96
2025,Kentucky,"Adair County",Federal Government,7,52,51,47,"815,104","1,254",0.47,0.61
2025,Kentucky,"Allen County",Federal Government,3,45,47,51,"764,701","1,234",0.52,0.5
2025,Kentucky,"Anderson County",Federal Government,3,41,42,42,"757,847","1,399",0.43,0.48
2025,Kentucky,"Ballard County",Federal Government,6,22,25,22,"356,206","1,191",0.58,0.44
2025,Kentucky,"Barren County",Federal Government,9,96,96,96,"1,781,600","1,428",0.32,0.35
2025,Kentucky,"Bath County",Federal Government,6,31,30,28,"485,133","1,258",0.73,0.88
2025,Kentucky,"Bell County",Federal Government,11,99,98,97,"1,814,405","1,424",0.6,0.8
2025,Kentucky,"Boone County",Federal Government,22,"1,329","1,330","1,380","31,475,486","1,798",0.69,0.8
2025,Kentucky,"Bourbon County",Federal Government,4,37,31,34,"606,453","1,372",0.25,0.25
2025,Kentucky,"Boyd County",Federal Government,8,414,420,411,"9,832,036","1,822",0.81,1.03
2025,Kentucky,"Boyle County",Federal Government,5,69,66,63,"1,187,139","1,384",0.23,0.24
2025,Kentucky,"Bracken County",Federal Government,3,16,16,17,"254,889","1,200",0.56,0.55
2025,Kentucky,"Breathitt County",Federal Government,6,52,42,42,"1,060,661","1,800",0.82,1.35
2025,Kentucky,"Breckinridge County",Federal Government,12,61,59,60,"954,179","1,223",0.81,0.87
2025,Kentucky,"Bullitt County",Federal Government,6,67,65,65,"1,331,383","1,560",0.11,0.13
2025,Kentucky,"Butler County",Federal Government,8,32,31,30,"493,210","1,224",0.53,0.56
2025,Kentucky,"Caldwell County",Federal Government,5,32,31,31,"549,477","1,349",0.34,0.42
2025,Kentucky,"Calloway County",Federal Government,8,84,82,81,"1,398,920","1,307",0.27,0.3
2025,Kentucky,"Campbell County",Federal Government,15,375,379,357,"9,175,568","1,906",0.57,0.79
2025,Kentucky,"Carlisle County",Federal Government,4,11,10,10,"171,151","1,274",0.48,0.55
2025,Kentucky,"Carroll County",Federal Government,6,37,32,32,"828,942","1,894",0.21,0.23
2025,Kentucky,"Carter County",Federal Government,8,71,66,66,"1,083,861","1,232",0.61,0.72
2025,Kentucky,"Casey County",Federal Government,5,31,33,27,"478,211","1,213",0.35,0.42
2025,Kentucky,"Christian County",Federal Government,38,"3,084","3,102","3,090","58,402,301","1,453",5.08,5.13
2025,Kentucky,"Clark County",Federal Government,4,109,104,109,"2,349,697","1,684",0.42,0.48
2025,Kentucky,"Clay County",Federal Government,9,355,355,347,"8,144,642","1,778",4.38,6.58
2025,Kentucky,"Clinton County",Federal Government,3,38,33,37,"676,862","1,446",0.53,0.73
2025,Kentucky,"Crittenden County",Federal Government,2,18,18,18,"280,920","1,201",0.48,0.56
2025,Kentucky,"Cumberland County",Federal Government,2,9,9,9,"149,137","1,275",0.19,0.2
2025,Kentucky,"Daviess County",Federal Government,17,274,265,267,"5,110,101","1,463",0.29,0.31
2025,Kentucky,"Edmonson County",Federal Government,8,169,176,187,"2,801,854","1,215",5.78,6.3
2025,Kentucky,"Elliott County",Federal Government,1,7,6,5,"83,745","1,074",0.29,0.32
2025,Kentucky,"Estill County",Federal Government,1,19,16,16,"295,308","1,336",0.37,0.46
2025,Kentucky,"Fayette County",Federal Government,43,"4,372","4,350","4,318","119,149,130","2,109",1.09,1.35
2025,Kentucky,"Fleming County",Federal Government,7,54,53,49,"863,301","1,277",0.77,0.91
2025,Kentucky,"Floyd County",Federal Government,26,124,128,129,"3,000,405","1,817",0.6,0.91
2025,Kentucky,"Franklin County",Federal Government,15,491,485,492,"11,118,866","1,748",0.73,0.82
2025,Kentucky,"Fulton County",Federal Government,2,27,25,24,"417,099","1,266",0.55,0.68
2025,Kentucky,"Gallatin County",Federal Government,5,34,32,32,"606,625","1,428",0.65,0.5
2025,Kentucky,"Garrard County",Federal Government,1,25,24,24,"387,942","1,226",0.46,0.49
2025,Kentucky,"Grant County",Federal Government,5,51,48,47,"816,564","1,291",0.45,0.51
2025,Kentucky,"Graves County",Federal Government,18,208,206,201,"4,574,220","1,716",0.86,1.21
2025,Kentucky,"Grayson County",Federal Government,8,90,86,89,"1,859,040","1,619",0.62,0.82
2025,Kentucky,"Green County",Federal Government,2,23,24,24,"325,456","1,058",0.65,0.66
2025,Kentucky,"Greenup County",Federal Government,8,57,55,56,"931,555","1,280",0.41,0.43
2025,Kentucky,"Hancock County",Federal Government,3,23,16,15,"291,576","1,246",0.21,0.14
2025,Kentucky,"Hardin County",Federal Government,46,"4,944","4,961","4,944","100,819,756","1,567",5.21,5.86
2025,Kentucky,"Harlan County",Federal Government,20,59,60,60,"1,183,446","1,526",0.49,0.69
2025,Kentucky,"Harrison County",Federal Government,5,37,25,37,"706,453","1,647",0.36,0.4
2025,Kentucky,"Hart County",Federal Government,7,45,46,41,"678,844","1,187",0.38,0.38
2025,Kentucky,"Henderson County",Federal Government,9,85,85,84,"1,669,641","1,517",0.23,0.24
2025,Kentucky,"Henry County",Federal Government,11,124,117,112,"2,100,336","1,373",1.89,2.16
2025,Kentucky,"Hickman County",Federal Government,4,21,15,17,"281,321","1,225",0.91,1.17
2025,Kentucky,"Hopkins County",Federal Government,14,154,150,143,"3,263,532","1,685",0.42,0.52
2025,Kentucky,"Jackson County",Federal Government,5,27,27,27,"392,146","1,117",0.76,0.85
2025,Kentucky,"Jefferson County",Federal Government,71,"7,314","7,321","7,244","185,504,517","1,957",0.78,0.79
2025,Kentucky,"Jessamine County",Federal Government,8,83,79,82,"1,544,070","1,460",0.22,0.23
2025,Kentucky,"Johnson County",Federal Government,12,38,39,39,"642,461","1,278",0.38,0.43
2025,Kentucky,"Kenton County",Federal Government,24,"2,876","2,908","2,989","59,659,279","1,569",2.06,1.7
2025,Kentucky,"Knott County",Federal Government,12,32,30,31,"471,823","1,171",0.71,0.81
2025,Kentucky,"Knox County",Federal Government,15,134,129,139,"2,870,824","1,648",0.95,1.38
2025,Kentucky,"Larue County",Federal Government,5,38,39,38,"705,506","1,416",0.75,0.99
2025,Kentucky,"Laurel County",Federal Government,16,265,266,255,"5,440,383","1,597",0.51,0.67
2025,Kentucky,"Lawrence County",Federal Government,4,34,32,32,"562,751","1,325",0.44,0.53
2025,Kentucky,"Lee County",Federal Government,3,9,9,9,"132,979","1,137",0.27,0.28
2025,Kentucky,"Leslie County",Federal Government,7,12,12,12,"178,694","1,145",0.42,0.47
2025,Kentucky,"Letcher County",Federal Government,16,32,32,31,"483,662","1,175",0.38,0.4
2025,Kentucky,"Lewis County",Federal Government,5,21,22,17,"291,495","1,121",0.46,0.57
2025,Kentucky,"Lincoln County",Federal Government,9,49,45,47,"848,120","1,388",0.61,0.73
2025,Kentucky,"Livingston County",Federal Government,10,104,101,106,"1,822,133","1,352",1.63,1.43
2025,Kentucky,"Logan County",Federal Government,7,60,66,64,"1,121,656","1,362",0.37,0.33
2025,Kentucky,"Lyon County",Federal Government,3,34,34,33,"776,327","1,774",0.71,1.03
2025,Kentucky,"McCracken County",Federal Government,17,539,541,542,"15,370,056","2,187",0.69,1.01
2025,Kentucky,"McCreary County",Federal Government,10,505,503,504,"11,431,645","1,745",9.01,13.42
2025,Kentucky,"McLean County",Federal Government,8,31,30,25,"453,276","1,216",0.75,0.96
2025,Kentucky,"Madison County",Federal Government,14,"1,144","1,141","1,138","23,130,698","1,559",1.58,1.84
2025,Kentucky,"Magoffin County",Federal Government,2,12,11,11,"182,249","1,237",0.29,0.38
2025,Kentucky,"Marion County",Federal Government,8,42,42,40,"726,147","1,351",0.23,0.25
2025,Kentucky,"Marshall County",Federal Government,9,90,87,88,"1,757,876","1,531",0.4,0.39
2025,Kentucky,"Martin County",Federal Government,6,411,409,417,"10,111,878","1,886",11.76,16.54
2025,Kentucky,"Mason County",Federal Government,8,52,43,50,"735,614","1,171",0.33,0.29
2025,Kentucky,"Meade County",Federal Government,6,34,31,33,"548,356","1,291",0.31,0.25
2025,Kentucky,"Menifee County",Federal Government,4,52,52,52,"955,552","1,414",2.72,3.66
2025,Kentucky,"Mercer County",Federal Government,5,43,42,38,"693,828","1,302",0.31,0.27
2025,Kentucky,"Metcalfe County",Federal Government,4,18,18,20,"265,939","1,096",0.5,0.47
2025,Kentucky,"Monroe County",Federal Government,4,27,21,27,"390,803","1,202",0.43,0.4
2025,Kentucky,"Montgomery County",Federal Government,6,58,59,56,"1,039,628","1,387",0.28,0.33
2025,Kentucky,"Morgan County",Federal Government,9,31,28,27,"419,388","1,125",0.43,0.45
2025,Kentucky,"Muhlenberg County",Federal Government,15,209,209,209,"4,868,946","1,792",1.36,1.81
2025,Kentucky,"Nelson County",Federal Government,12,76,74,75,"1,315,343","1,349",0.21,0.2
2025,Kentucky,"Nicholas County",Federal Government,1,12,10,11,"183,401","1,283",0.58,0.81
2025,Kentucky,"Ohio County",Federal Government,12,65,60,62,"1,252,197","1,545",0.44,0.58
2025,Kentucky,"Oldham County",Federal Government,6,71,75,74,"1,359,946","1,427",0.23,0.2
2025,Kentucky,"Owen County",Federal Government,3,17,17,17,"265,228","1,200",0.53,0.49
2025,Kentucky,"Owsley County",Federal Government,1,7,6,6,"123,660","1,502",0.45,0.7
2025,Kentucky,"Pendleton County",Federal Government,4,36,35,31,"447,668","1,013",0.71,0.55
2025,Kentucky,"Perry County",Federal Government,22,128,129,133,"2,927,527","1,732",0.61,0.78
2025,Kentucky,"Pike County",Federal Government,36,155,153,152,"3,221,460","1,616",0.39,0.48
2025,Kentucky,"Powell County",Federal Government,3,30,31,32,"476,335","1,182",0.56,0.65
2025,Kentucky,"Pulaski County",Federal Government,15,212,219,211,"4,388,903","1,578",0.41,0.53
2025,Kentucky,"Robertson County",Federal Government,1,1,1,1,"18,417","1,417",0.16,0.23
2025,Kentucky,"Rockcastle County",Federal Government,6,28,27,28,"440,756","1,225",0.37,0.41
2025,Kentucky,"Rowan County",Federal Government,8,111,109,108,"2,382,820","1,676",0.53,0.74
2025,Kentucky,"Russell County",Federal Government,4,69,70,70,"1,272,559","1,405",0.6,0.75
2025,Kentucky,"Scott County",Federal Government,5,69,71,71,"1,243,472","1,360",0.12,0.09
2025,Kentucky,"Shelby County",Federal Government,8,99,90,94,"1,533,585","1,251",0.29,0.25
2025,Kentucky,"Simpson County",Federal Government,2,31,27,27,"500,925","1,360",0.15,0.17
2025,Kentucky,"Spencer County",Federal Government,2,37,40,45,"660,227","1,249",1.03,1
2025,Kentucky,"Taylor County",Federal Government,7,88,87,83,"1,482,342","1,326",0.36,0.44
2025,Kentucky,"Todd County",Federal Government,8,35,32,34,"599,663","1,370",0.6,0.68
2025,Kentucky,"Trigg County",Federal Government,3,81,79,77,"1,666,164","1,622",1.37,2.26
2025,Kentucky,"Trimble County",Federal Government,2,15,12,11,"243,768","1,480",0.56,0.58
2025,Kentucky,"Union County",Federal Government,9,51,51,48,"922,210","1,419",0.48,0.47
2025,Kentucky,"Warren County",Federal Government,24,428,412,440,"9,848,562","1,776",0.32,0.37
2025,Kentucky,"Washington County",Federal Government,5,34,33,34,"533,153","1,218",0.48,0.45
2025,Kentucky,"Wayne County",Federal Government,4,39,37,35,"693,625","1,442",0.35,0.52
2025,Kentucky,"Webster County",Federal Government,8,38,38,39,"612,691","1,229",0.71,0.62
2025,Kentucky,"Whitley County",Federal Government,9,94,94,93,"1,553,649","1,276",0.33,0.35
2025,Kentucky,"Wolfe County",Federal Government,3,20,21,21,"343,458","1,278",0.67,0.89
2025,Kentucky,"Woodford County",Federal Government,4,50,44,42,"761,690","1,292",0.21,0.22
2025,Kentucky,"Unknown Or Undefined",Federal Government,76,"1,450","1,468","1,486","39,124,390","2,050",1.98,1.53
2025,Louisiana,"Acadia Parish",Federal Government,12,106,99,99,"1,624,555","1,233",0.34,0.39
2025,Louisiana,"Allen Parish",Federal Government,13,544,539,536,"14,679,876","2,092",3.72,6.16
2025,Louisiana,"Ascension Parish",Federal Government,13,178,175,174,"3,142,920","1,376",0.18,0.13
2025,Louisiana,"Assumption Parish",Federal Government,6,31,31,31,"474,771","1,178",0.39,0.32
2025,Louisiana,"Avoyelles Parish",Federal Government,17,80,80,83,"1,327,271","1,260",0.44,0.53
2025,Louisiana,"Beauregard Parish",Federal Government,8,75,71,69,"1,216,042","1,305",0.42,0.43
2025,Louisiana,"Bienville Parish",Federal Government,9,42,43,39,"620,320","1,154",0.5,0.45
